"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-24","8.95",",,W"," 0008",",,W","0.00","T,,W",,,"35",",,W","26",",,W","  280",",,W","  280",",,W","21.9",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-25","5.37",",,W"," 0217",",,W","0.00","T,,W",,,"28",",,W","23",",,W","  330",",,W","  290",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-26","9.40",",,W"," 1338",",,W","0.00",",,W",,,"52",",,W","20",",,W","  180",",,W","  200",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-27","9.62",",,W"," 1214",",,W","0.25",",,W",,,"53",",,W","36",",,W","  190",",,W","  190",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-28","4.25",",,W"," 0424",",,W","0.02",",,W",,,"47",",,W","35",",,W","  350",",,W","  330",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-29","4.70",",,W"," 2353",",,W","0.01",",,W",,,"42",",,W","27",",,W","  280",",,W","  310",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-30","11.18",",,W"," 0905",",,W","0.01",",,W",,,"27",",,W","12",",,W","  330",",,W","  320",",,W","23.9",",,W","36.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-01-31","9.84",",,W"," 1439",",,W","0.00",",,W",,,"42",",,W","9",",,W","  180",",,W","  170",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-01","12.30",",,W"," 1714",",,W","0.09",",,W",,,"44",",,W","25",",,W","  270",",,W","  270",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-02","11.41",",,W"," 0013",",,W","0.00","T,,W",,,"25",",,W","11",",,W","  330",",,W","  320",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-03","10.74",",,W"," 1017",",,W","0.00",",,W",,,"32",",,W","10",",,W","  180",",,W","  190",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-04","10.74",",,W"," 0218",",,W","0.11",",,W",,,"38",",,W","31",",,W","  200",",,W","  180",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-05","8.28",",,W"," 0130",",,W","0.00","T,,W",,,"32",",,W","15",",,W","  330",",,W","  320",",,W","28.0",",,W","44.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-06","3.36",",,W"," 1128",",,W","0.00","T,,W",,,"28",",,W","21",",,W","  270",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-07","7.16",",,W"," 1836",",,W","0.41",",,W",,,"31",",,W","17",",,W","  330",",,W","  300",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-08","8.95",",,W"," 1547",",,W","0.00","T,,W",,,"24",",,W","16",",,W","  240",",,W","  230",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-09","6.93",",,W"," 1328",",,W","0.00",",,W",,,"42",",,W","16",",,W","  180",",,W","  170",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-10","5.14",",,W"," 0004",",,W","0.25",",,W",,,"51",",,W","38",",,W","  180",",,W","  170",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-11","7.38",",,W"," 1830",",,W","0.56",",,W",,,"56",",,W","32",",,W","  320",",,W","  270",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-12","7.61",",,W"," 0305",",,W","0.00","T,,W",,,"35",",,W","22",",,W","  330",",,W","  320",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-13","5.14",",,W"," 1848",",,W","0.00",",,W",,,"41",",,W","16",",,W","  150",",,W","  160",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-14","8.50",",,W"," 1337",",,W","0.53",",,W",,,"55",",,W","38",",,W","  230",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-15","10.51",",,W"," 2349",",,W","0.97",",,W",,,"62",",,W","54",",,W","  250",",,W","  260",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-16","9.17",",,W"," 1219",",,W","0.86",",,W",,,"61",",,W","27",",,W","  330",",,W","  320",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-17","4.70",",,W"," 0015",",,W","0.12",",,W",,,"35",",,W","24",",,W","  250",",,W","   10",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-18","7.16",",,W"," 0311",",,W","0.05",",,W",,,"38",",,W","31",",,W","  260",",,W","  260",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-19","8.28",",,W"," 2331",",,W","0.33",",,W",,,"64",",,W","32",",,W","  200",",,W","  190",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-20","11.41",",,W"," 1110",",,W","0.00",",,W",,,"77",",,W","58",",,W","  210",",,W","  220",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-21","11.18",",,W"," 1019",",,W","0.05",",,W",,,"71",",,W","40",",,W","  220",",,W","  220",",,W","25.1",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-22","7.61",",,W"," 1205",",,W","1.37",",,W",,,"41",",,W","36",",,W","   70",",,W","   40",",,W","17.0",",,W","27.1",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-23","8.05",",,W"," 1347",",,W","0.18",",,W",,,"64",",,W","40",",,W","  230",",,W","  230",",,W","21.0",",,W","32.0",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-24","6.93",",,W"," 1542",",,W","0.26",",,W",,,"58",",,W","45",",,W","  100",",,W","  100",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-25","10.96",",,W"," 1034",",,W","0.33",",,W",,,"58",",,W","42",",,W","  260",",,W","  260",",,W","28.0",",,W","40.0",",,W","    1",",,W",,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-26","6.71",",,W"," 1447",",,W","0.00",",,W",,,"52",",,W","36",",,W","  270",",,W","  280",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-27","7.61",",,W"," 1246",",,W","0.00",",,W",,,"55",",,W","30",",,W","  200",",,W","  190",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-02-28","11.63",",,W"," 1117",",,W","0.00",",,W",,,"65",",,W","40",",,W","  250",",,W","  220",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-01","10.74",",,W"," 2057",",,W","0.46",",,W",,,"54",",,W","33",",,W","  250",",,W","  260",",,W","36.9",",,W","53.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-02","19.69",",,W"," 0116",",,W","0.00","T,,W",,,"38",",,W","28",",,W","  320",",,W","  320",",,W","31.1",",,W","49.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-03","11.41",",,W"," 1450",",,W","0.00",",,W",,,"41",",,W","25",",,W","  340",",,W","  320",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-04","8.50",",,W"," 1440",",,W","0.00",",,W",,,"42",",,W","23",",,W","  330",",,W","  330",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-05","4.70",",,W"," 0013",",,W","0.00",",,W",,,"41",",,W","20",",,W","  340",",,W","  360",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-06","6.71",",,W"," 1449",",,W","0.14",",,W",,,"44",",,W","28",",,W","  140",",,W","  160",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-07","8.72",",,W"," 1633",",,W","0.07",",,W",,,"40",",,W","28",",,W","  260",",,W","  260",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-08","11.41",",,W"," 1542",",,W","0.00","T,,W",,,"33",",,W","23",",,W","  250",",,W","  290",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-09","12.53",",,W"," 0254",",,W","0.00","T,,W",,,"29",",,W","24",",,W","  260",",,W","  260",",,W","21.9",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-10","6.71",",,W"," 1244",",,W","0.00",",,W",,,"41",",,W","21",",,W","  320",",,W","  260",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-11","4.92",",,W"," 2203",",,W","0.00",",,W",,,"41",",,W","21",",,W","  350",",,W","  360",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-12","6.93",",,W"," 1817",",,W","0.00",",,W",,,"43",",,W","26",",,W","  320",",,W","  320",",,W","19.9",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-13","8.95",",,W"," 1441",",,W","0.01",",,W",,,"34",",,W","25",",,W","  320",",,W","  340",",,W","19.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-14","12.08",",,W"," 1804",",,W","0.00","T,,W",,,"29",",,W","21",",,W","  270",",,W","  280",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-15","11.41",",,W"," 1847",",,W","0.00",",,W",,,"42",",,W","27",",,W","  330",",,W","  350",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-16","9.62",",,W"," 0432",",,W","0.00","T,,W",,,"36",",,W","22",",,W","  330",",,W","  290",",,W","21.9",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-17","4.25",",,W"," 2153",",,W","0.00",",,W",,,"37",",,W","20",",,W","  330",",,W","  320",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-18","5.37",",,W"," 1430",",,W","0.00",",,W",,,"52",",,W","24",",,W","  280",",,W","  290",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-19","5.14",",,W"," 2027",",,W","0.00",",,W",,,"56",",,W","30",",,W","   20",",,W","   20",",,W","12.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-20","8.28",",,W"," 1112",",,W","0.13",",,W",,,"40",",,W","27",",,W","   60",",,W","   70",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-21","8.95",",,W"," 1540",",,W","0.35",",,W",,,"32",",,W","26",",,W","  350",",,W","  350",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-22","8.50",",,W"," 1554",",,W","0.00",",,W",,,"38",",,W","22",",,W","  320",",,W","  290",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-23","8.05",",,W"," 1353",",,W","0.00",",,W",,,"39",",,W","25",",,W","  330",",,W","  280",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-24","6.49",",,W"," 2249",",,W","0.00",",,W",,,"41",",,W","23",",,W","  360",",,W","   10",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-25","10.51",",,W"," 1506",",,W","0.00",",,W",,,"40",",,W","21",",,W","   90",",,W","   90",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-26","12.30",",,W"," 1043",",,W","0.00",",,W",,,"50",",,W","29",",,W","  130",",,W","  150",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-27","9.40",",,W"," 1111",",,W","0.71",",,W",,,"50",",,W","35",",,W","  160",",,W","  150",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-28","3.36",",,W"," 1118",",,W","0.34",",,W",,,"54",",,W","49",",,W","  180",",,W","  180",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-29","7.83",",,W"," 2253",",,W","0.46",",,W",,,"64",",,W","46",",,W","  210",",,W","  310",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-30","9.40",",,W"," 1041",",,W","0.27",",,W",,,"46",",,W","31",",,W","  320",",,W","  310",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-03-31","10.29",",,W"," 2121",",,W","0.00",",,W",,,"55",",,W","26",",,W","  210",",,W","  210",",,W","31.1",",,W","49.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-01","8.72",",,W"," 0121",",,W","0.06",",,W",,,"50",",,W","32",",,W","  220",",,W","  220",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-02","3.36",",,W"," 0622",",,W","0.09",",,W",,,"40",",,W","31",",,W","  180",",,W","  350",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-03","7.61",",,W"," 1939",",,W","1.07",",,W",,,"57",",,W","35",",,W","  230",",,W","  230",",,W","30.0",",,W","49.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-04","18.34",",,W"," 1137",",,W","0.15",",,W",,,"59",",,W","29",",,W","  270",",,W","  280",",,W","33.1",",,W","55.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-05","10.96",",,W"," 1600",",,W","0.00","T,,W",,,"45",",,W","27",",,W","  250",",,W","  260",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-06","11.86",",,W"," 1713",",,W","0.10",",,W",,,"57",",,W","31",",,W","  260",",,W","  260",",,W","29.1",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-07","8.05",",,W"," 0014",",,W","0.00","T,,W",,,"38",",,W","26",",,W","  320",",,W","  340",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-08","6.71",",,W"," 1617",",,W","0.00",",,W",,,"40",",,W","27",",,W","  320",",,W","  310",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-09","4.25",",,W"," 2228",",,W","0.08",",,W",,,"34",",,W","26",",,W","   90",",,W","  310",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-10","4.03",",,W"," 1519",",,W","0.00",",,W",,,"44",",,W","26",",,W","  270",",,W","  280",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-11","9.62",",,W"," 1635",",,W","0.00","T,,W",,,"55",",,W","33",",,W","  220",",,W","  220",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-12","13.87",",,W"," 1327",",,W","0.00","T,,W",,,"76",",,W","45",",,W","  220",",,W","  220",",,W","35.1",",,W","52.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-13","12.97",",,W"," 0934",",,W","0.00",",,W",,,"83",",,W","62",",,W","  220",",,W","  230",",,W","23.9",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-14","9.62",",,W"," 1255",",,W","0.00","T,,W",,,"82",",,W","59",",,W","  190",",,W","  190",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-15","10.74",",,W"," 1421",",,W","1.07",",,W",,,"74",",,W","45",",,W","  130",",,W","  140",",,W","23.9",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-16","11.86",",,W"," 1404",",,W","0.49",",,W",,,"46",",,W","32",",,W","  260",",,W","  260",",,W","25.1",",,W","36.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-17","12.75",",,W"," 1455",",,W","0.06",",,W",,,"37",",,W","29",",,W","  250",",,W","  260",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-18","4.70",",,W"," 1158",",,W","0.22",",,W",,,"54",",,W","29",",,W","  220",",,W","  220",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-19","10.74",",,W"," 2155",",,W","0.12",",,W",,,"42",",,W","31",",,W","  320",",,W","  330",",,W","21.9",",,W","36.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-20","8.50",",,W"," 1345",",,W","0.00",",,W",,,"53",",,W","29",",,W","  330",",,W","  320",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-21","2.91",",,W"," 1054",",,W","0.00",",,W",,,"57",",,W","34",",,W","  350",",,W","   70",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-22","6.04",",,W"," 1316",",,W","0.00",",,W",,,"69",",,W","44",",,W","   90",",,W","   50",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-23","10.74",",,W"," 1239",",,W","0.03",",,W",,,"71",",,W","48",",,W","  150",",,W","  160",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-24","8.05",",,W"," 1508",",,W","0.56",",,W",,,"54",",,W","48",",,W","  100",",,W","  110",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-25","6.04",",,W"," 1848",",,W","0.02",",,W",,,"59",",,W","42",",,W","  320",",,W","  320",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-26","5.14",",,W"," 1353",",,W","0.00",",,W",,,"62",",,W","38",",,W","  250",",,W","  230",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-27","6.04",",,W"," 1847",",,W","0.00","T,,W",,,"67",",,W","44",",,W","  290",",,W","  280",",,W","31.1",",,W","55.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-28","9.84",",,W"," 1508",",,W","0.01",",,W",,,"59",",,W","37",",,W","  340",",,W","  340",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-29","8.28",",,W"," 1102",",,W","0.00",",,W",,,"51",",,W","32",",,W","  320",",,W","  330",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-04-30","8.72",",,W"," 1554",",,W","0.00",",,W",,,"67",",,W","36",",,W","  270",",,W","  330",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-05-01","9.17",",,W"," 1505",",,W","0.00",",,W",,,"79",",,W","42",",,W","  220",",,W","  200",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
